Chave_Parcela_Idade;Talhao;Parcela;Idade_meses;Area_parc;Cova;Fuste;Fila;Viva;Falha;dap;altura;Dom;Hd;dg;Gi;G;treino;altura_reta;altura_parabola;altura_curtis;altura_stofells;altura_hericksen;altura_gompertz;altura_logistico;altura_chapman_richards;Estrato
PR1T1-4-29;PR1T1;4;29;326.32;8;1;2;1;0;12.7;16.16600043;N;17.5393771;12.50522748;0.012667687;5.269354502;1;17.20381135479325;17.13009861343601;17.76911120366029;17.32899173622765;17.48349678150447;17.59626896740265;17.13626540162405;17.268927927169546;PR1T1
PR1T1-4-59;PR1T1;4;59;326.32;3;1;1;1;0;15.4;20.1;N;21.06666667;14.56402123;0.018626503;7.147214747;1;19.244038312933423;19.12794844728947;19.34886473313676;19.256507383477818;19.42422027208836;18.937158908325532;19.123343727226683;19.326417711296962;PR1T1
PR1T1-2-48;PR1T1;2;48;249.3;2;1;1;1;0;19.3;19.5;D;19.4;16.52993917;0.029255296;7.747340126;1;22.191032808024783;22.386173536007266;20.980405774325696;21.78795388072211;21.696899774128948;20.442994622876416;22.391072139062192;22.049393784572583;PR1T1
PR1T1-4-59;PR1T1;4;59;326.32;14;1;2;1;0;19.0;21.4;D;21.06666667;14.56402123;0.028352874;7.147214747;1;21.964340923786985;22.119913900006296;20.874775888456906;21.601998065358657;21.53917653913303;20.34336759637856;22.121728946065854;21.84861685785765;PR1T1
PR1T1-4-38;PR1T1;4;38;326.32;7;1;1;1;0;12.9;17.6;N;19.6;13.31438535;0.013069811;5.973329462;1;17.35493927761845;17.27085279702292;17.903448604942454;17.47777421349179;17.64080926217359;17.7047429379673;17.2763194911964;17.427218433393;PR1T1
PR1T1-5-38;PR1T1;5;38;251.21;11;1;2;1;0;18.7;24.0;D;23.5;16.9871193;0.027464588;8.119605725;1;21.73764903954919;21.85625875348346;20.76631446135955;21.414707729694836;21.378943014882246;20.241214377799423;21.855500944684994;21.646515613643896;PR1T1
PR1T1-2-48;PR1T1;2;48;249.3;3;1;1;1;0;16.7;19.1;N;19.4;16.52993917;0.021903969;7.747340126;1;20.22636981129721;20.165116952217012;19.96179268408971;20.129557672840836;20.240126473875474;19.49208816270378;20.15784766470591;20.262970999953282;PR1T1
PR1T1-4-48;PR1T1;4;48;326.32;8;1;2;1;0;15.1;19.3;N;20.63333333;14.13966053;0.017907864;6.736777296;1;19.017346428695625;18.89554717450431;19.195470156058498;19.050349645220543;19.226158922095333;18.80100916142609;18.891999917419234;19.10567411572118;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;26;1;4;1;0;18.8;24.0;D;23.83333333;15.2566379;0.027759113;7.843174948;1;21.813213000961788;21.94385441460461;20.802789793531694;21.47728802371271;21.432638043095753;20.275549116839738;21.943899524860864;21.714031680104682;PR1T1
PR1T1-4-48;PR1T1;4;48;326.32;13;1;2;1;0;17.3;20.5;D;20.63333333;14.13966053;0.023506182;6.736777296;1;20.679753579772804;20.660305208365628;20.219206363258053;20.522088666647235;20.595497269895503;19.729683063505497;20.653329960570225;20.68494634701818;PR1T1
PR1T1-2-38;PR1T1;2;38;249.3;13;1;3;1;0;16.6;18.8;D;18.46666667;14.99121965;0.021642432;6.372121489;1;20.150805849884613;20.08359843321152;19.91741649987941;20.06351877421005;20.17965906132548;19.45137495125546;20.076389718759145;20.192032154323265;PR1T1
PR1T1-3-72;PR1T1;3;72;289.3;5;1;1;1;0;17.9;23.0;N;24.83333333;17.59249366;0.025164943;10.08271521;1;21.133137348248397;21.165911422426802;20.462355492944532;20.908501077455956;20.93875076375007;19.956088931241794;21.160539024487804;21.100871243348003;PR1T1
PR1T1-3-48;PR1T1;3;48;289.3;8;1;2;1;0;15.8;19.7;N;21.16666667;16.41042352;0.01960668;7.311071421;1;19.54629415858382;19.44186823908013;19.546107042122966;19.52857615290155;19.682382979253155;19.113906171900748;19.436064757610588;19.617977374254995;PR1T1
PR1T1-3-48;PR1T1;3;48;289.3;5;1;1;1;0;16.0;19.8;N;21.16666667;16.41042352;0.020106193;7.311071421;1;19.697422081409016;19.600564461294216;19.641745305930268;19.663440261908153;19.809023566345953;19.200257112104484;19.594272134312714;19.76260405281251;PR1T1
PR1T1-4-29;PR1T1;4;29;326.32;9;1;2;1;0;11.8;15.70556483;N;17.5393771;12.50522748;0.010935884;5.269354502;1;16.52373570207986;16.5110294794247;17.122773217027742;16.645924198040753;16.743489141140547;17.08939857204833;16.51953852720515;16.543388254206715;PR1T1
PR1T1-4-48;PR1T1;4;48;326.32;14;1;2;1;0;18.1;20.9;D;20.63333333;14.13966053;0.025730429;6.736777296;1;21.284265271073597;21.33676192887221;20.540435427405193;21.03599736009751;21.0506162915898;20.029136486317537;21.332258622467105;21.23821828467915;PR1T1
PR1T1-5-38;PR1T1;5;38;251.21;3;1;1;1;0;17.2;23.5;N;23.5;16.9871193;0.023235219;8.119605725;1;20.604189618360206;20.577050363041376;20.177327242884658;20.457100093020067;20.53713308368766;19.6908710775633;20.569942043292386;20.61504534333455;PR1T1
PR1T1-3-38;PR1T1;3;38;289.3;8;1;2;1;0;14.8;17.8;N;19.33333333;15.36336552;0.017203361;6.407877107;1;18.79065454445783;18.665750391197285;19.037147778549077;18.842328506157873;19.02412283271219;18.661736988515194;18.66336328576635;18.88309720192547;PR1T1
PR1T1-3-48;PR1T1;3;48;289.3;3;1;1;1;0;14.7;19.3;N;21.16666667;16.41042352;0.016971669;7.311071421;1;18.715090583045228;18.589730238867862;18.983238274347787;18.772564586585087;18.955866341263796;18.614612132043632;18.587747567872206;18.808488436471865;PR1T1
PR1T1-2-38;PR1T1;2;38;249.3;5;1;1;1;0;14.6;17.6;N;18.46666667;14.99121965;0.016741547;6.372121489;1;18.63952662163263;18.513999474258235;18.928746094212926;18.70258540930848;18.887143931592142;18.567134462126337;18.512428285029248;18.733668099892625;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;3;1;1;1;0;15.6;21.8;N;23.83333333;15.2566379;0.01911345;7.843174948;1;19.39516623575862;19.284329567745214;19.44850023405477;19.392936688414675;19.55412909291397;19.026211015376358;19.27909159979425;19.472586561950614;PR1T1
PR1T1-3-48;PR1T1;3;48;289.3;7;1;1;1;0;19.1;21.5;D;21.16666667;16.41042352;0.02865211;7.311071421;1;22.039904885199586;22.208377724286827;20.910295010889776;21.664130110195035;21.5920259724365;20.37685491070225;22.211162238187523;21.915688189538574;PR1T1
PR1T1-5-29;PR1T1;5;29;251.21;9;1;2;1;0;14.0;16.8147023;N;18.04313545;15.07769876;0.015393804;7.107601699;1;18.186142853157037;18.06569202871612;18.589024100315676;18.278067196099524;18.46465702281315;18.274781280225966;18.06667737322619;18.280185606457536;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;10;1;2;1;0;13.1;19.1;N;23.83333333;15.2566379;0.013478218;7.843174948;1;17.506067200443646;17.412764531489;18.034653596047175;17.62551566494694;17.79570145461048;17.811717921758202;17.417483436231695;17.58449072269615;PR1T1
PR1T1-5-29;PR1T1;5;29;251.21;26;1;4;1;0;16.1;17.85859835;D;18.04313545;15.07769876;0.020358306;7.107601699;1;19.772986042821618;19.68034665398095;19.68884439941648;19.730585963032155;19.871751457278123;19.24293253704951;19.673841461158293;19.834635072109922;PR1T1
PR1T1-2-59;PR1T1;2;59;249.3;1;1;1;1;0;19.1;20.8;D;21.13333333;17.30823503;0.02865211;7.550281742;1;22.039904885199586;22.208377724286827;20.910295010889776;21.664130110195035;21.5920259724365;20.37685491070225;22.211162238187523;21.915688189538574;PR1T1
PR1T1-3-29;PR1T1;3;29;289.3;4;1;1;1;0;16.1;17.85859835;D;17.92552277;14.24756119;0.020358306;5.510899737;1;19.772986042821618;19.68034665398095;19.68884439941648;19.730585963032155;19.871751457278123;19.24293253704951;19.673841461158293;19.834635072109922;PR1T1
PR1T1-4-48;PR1T1;4;48;326.32;6;1;1;1;0;10.7;17.1;N;20.63333333;14.13966053;0.008992024;6.736777296;1;15.69253212654127;15.786222075921463;16.226708049165577;15.778139201608818;15.758297212962713;16.427730519766317;15.79499376719815;15.624530617725286;PR1T1
PR1T1-3-59;PR1T1;3;59;289.3;4;1;1;1;0;18.6;21.5;D;21.6;16.94089726;0.027171635;7.791377826;1;21.66208507813659;21.7689524800821;20.729511911498715;21.35197569695439;21.324960076294367;20.20659359066885;21.767444823140647;21.57884905795448;PR1T1
PR1T1-3-38;PR1T1;3;38;289.3;6;1;1;1;0;11.5;15.6;N;19.33333333;15.36336552;0.010386891;6.407877107;1;16.297043817842063;16.309882080377207;16.890812072428716;16.413027613092872;16.484218317313406;16.9135670050579;16.318793729909824;16.29646225253331;PR1T1
PR1T1-3-59;PR1T1;3;59;289.3;3;1;1;1;0;15.4;20.1;N;21.6;16.94089726;0.018626503;7.791377826;1;19.244038312933423;19.12794844728947;19.34886473313676;19.256507383477818;19.42422027208836;18.937158908325532;19.123343727226683;19.326417711296962;PR1T1
PR1T1-2-48;PR1T1;2;48;249.3;7;1;2;1;0;15.8;18.4;N;19.4;16.52993917;0.01960668;7.747340126;1;19.54629415858382;19.44186823908013;19.546107042122966;19.52857615290155;19.682382979253155;19.113906171900748;19.436064757610588;19.617977374254995;PR1T1
PR1T1-2-38;PR1T1;2;38;249.3;1;1;1;1;0;16.3;18.5;D;18.46666667;14.99121965;0.020867244;6.372121489;1;19.924113965646814;19.840779202513797;19.781637631501347;19.864313234471542;19.996046788175466;19.327291473237757;19.833917034027852;19.97814070982165;PR1T1
PR1T1-1-29;PR1T1;1;29;265.54;10;1;2;1;0;14.3;16.96335866;D;16.94684487;12.45896598;0.016060607;5.50941106;1;18.412834737394835;18.28854350674811;18.761679846255706;18.491334694418132;18.67811648020573;18.422570473365568;18.288238245185973;18.507916949269553;PR1T1
PR1T1-3-72;PR1T1;3;72;289.3;9;1;2;1;0;5.1;12.3;N;24.83333333;17.59249366;0.002042821;10.08271521;1;11.460950287435729;12.639184838600759;8.615212208275274;10.519167120111144;8.298029679710435;12.359235287987833;12.560427273168523;10.136073316666511;PR1T1
PR1T1-3-38;PR1T1;3;38;289.3;3;1;1;1;0;13.6;17.3;N;19.33333333;15.36336552;0.014526724;6.407877107;1;17.88388700750664;17.77260815275058;18.34963944834762;17.9904637593505;18.172816475164534;18.072651049788515;17.775303014667667;17.973358765154344;PR1T1
PR1T1-5-38;PR1T1;5;38;251.21;6;1;1;1;0;13.5;21.0;N;23.5;16.9871193;0.014313882;8.119605725;1;17.808323046094042;17.700060653058678;18.288081587071307;17.91796669776749;18.098515075743762;18.021203439345477;17.703173841017943;17.89606760525729;PR1T1
PR1T1-4-29;PR1T1;4;29;326.32;9;3;2;1;0;10.3;14.8902377;N;17.5393771;12.50522748;0.008332289;5.269354502;1;15.390276280890877;15.53133737896863;15.867393975351597;15.452638305274844;15.374715812501815;16.17553830631548;15.539261094828245;15.280736025679264;PR1T1
PR1T1-2-72;PR1T1;2;72;249.3;1;1;1;1;0;20.7;22.3;D;22.96666667;18.50249983;0.033653526;8.628164324;1;23.24892826780117;23.663155642667206;21.438944087940108;22.638955414457303;22.401933331722805;20.87593320424953;23.69018344606092;22.969667694526297;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;9;2;2;1;0;12.3;18.4;N;23.83333333;15.2566379;0.011882289;7.843174948;1;16.901555509142856;16.85206289889972;17.49059595105763;17.02820714022441;17.161299879874704;17.37479467171353;16.85945414897849;16.949200281613432;PR1T1
PR1T1-3-48;PR1T1;3;48;289.3;10;1;2;1;0;16.9;20.3;N;21.16666667;16.41042352;0.022431757;7.311071421;0;20.377497734122407;20.329022153387378;20.049257671338236;20.261100488430245;20.359982579012616;19.57255282260438;20.321721020064793;20.40432031867009;PR1T1
PR1T1-2-29;PR1T1;2;29;249.3;1;1;1;1;0;13.9;15.3;D;15.55414522;13.11398744;0.015174678;4.876178994;0;18.11057889174444;17.991986978145047;18.53018261281567;18.206519044822084;18.39248614798515;18.2247953227986;17.993403029382296;18.203824776816155;PR1T1
PR1T1-2-48;PR1T1;2;48;249.3;4;1;1;1;0;17.4;19.1;N;19.4;16.52993917;0.023778715;7.747340126;0;20.755317541185402;20.743849441409672;20.26068954318464;20.5869073386779;20.65352506123135;19.768184226179315;20.737043611477002;20.754679338643307;PR1T1
PR1T1-4-29;PR1T1;4;29;326.32;7;1;1;1;0;12.0;15.80918138;N;17.5393771;12.50522748;0.011309734;5.269354502;0;16.674863624905058;16.646574684055327;17.27263559735279;16.799701208646646;16.912699744831883;17.204702483396694;16.654698667214387;16.70655578169607;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;9;1;2;1;0;15.1;20.9;N;23.83333333;15.2566379;0.017907864;7.843174948;0;19.017346428695625;18.89554717450431;19.195470156058498;19.050349645220543;19.226158922095333;18.80100916142609;18.891999917419234;19.10567411572118;PR1T1
PR1T1-4-38;PR1T1;4;38;326.32;14;1;2;1;0;16.8;20.1;D;19.6;13.31438535;0.022167078;5.973329462;0;20.30193377270981;20.2469248589423;20.00573769153543;20.195417729392094;20.3002328847966;19.53248021855463;20.23962438112566;20.333733225985753;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;1;1;1;1;0;20.1;22.8;D;23.83333333;15.2566379;0.031730871;7.843174948;0;22.795544499325576;23.108932291680766;21.24904806580542;22.277536608914787;22.105800396916635;20.69668295585608;23.12480478256211;22.578541992246755;PR1T1
PR1T1-4-38;PR1T1;4;38;326.32;4;1;1;1;0;14.0;18.3;N;19.6;13.31438535;0.015393804;5.973329462;0;18.186142853157037;18.06569202871612;18.589024100315676;18.278067196099524;18.46465702281315;18.274781280225966;18.06667737322619;18.280185606457536;PR1T1
PR1T1-3-38;PR1T1;3;38;289.3;13;1;2;1;0;17.5;19.4;D;19.33333333;15.36336552;0.024052819;6.407877107;0;20.830881502598;20.827683062173513;20.301782285384014;20.65155752593051;20.711220313255666;19.80637631020863;20.82108416843353;20.824245683317706;PR1T1
PR1T1-2-29;PR1T1;2;29;249.3;7;1;2;1;0;12.1;15.86067403;N;15.55414522;13.11398744;0.011499015;4.876178994;0;16.750427586317656;16.71478136795033;17.346183982588744;16.876154332102764;16.996250381398845;17.261781041123164;16.72268079387681;16.78771489347498;PR1T1
PR1T1-1-29;PR1T1;1;29;265.54;7;1;1;1;0;12.3;15.9630928;N;16.94684487;12.45896598;0.011882289;5.50941106;0;16.901555509142856;16.85206289889972;17.49059595105763;17.02820714022441;17.161299879874704;17.37479467171353;16.85945414897849;16.949200281613432;PR1T1
PR1T1-1-29;PR1T1;1;29;265.54;6;1;1;1;0;12.9;16.26666671;N;16.94684487;12.45896598;0.013069811;5.50941106;0;17.35493927761845;17.27085279702292;17.903448604942454;17.47777421349179;17.64080926217359;17.7047429379673;17.2763194911964;17.427218433393;PR1T1
PR1T1-4-38;PR1T1;4;38;326.32;5;1;1;1;0;12.9;17.6;N;19.6;13.31438535;0.013069811;5.973329462;0;17.35493927761845;17.27085279702292;17.903448604942454;17.47777421349179;17.64080926217359;17.7047429379673;17.2763194911964;17.427218433393;PR1T1
PR1T1-4-59;PR1T1;4;59;326.32;13;1;2;1;0;18.0;21.0;D;21.06666667;14.56402123;0.0254469;7.147214747;0;21.208701309660995;21.25119198178961;20.50157517875931;20.97232941232732;20.994838897257832;19.992761964869295;21.246231817362133;21.169624183590045;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;8;1;2;1;0;16.4;22.0;N;23.83333333;15.2566379;0.021124069;7.843174948;0;19.999677927059412;19.92142955835991;19.827345419409287;19.930898157692546;20.057623701388774;19.368978288542074;19.91442554701427;20.04961855055142;PR1T1
PR1T1-5-29;PR1T1;5;29;251.21;5;1;1;1;0;15.2;17.40963059;N;18.04313545;15.07769876;0.018145839;7.107601699;0;19.092910390108223;18.972724877712903;19.247137983986573;19.119273290300978;19.29261324869052;18.846737339039542;18.968812259732772;19.17945648023874;PR1T1
PR1T1-4-38;PR1T1;4;38;326.32;3;1;1;1;0;13.8;18.3;N;19.6;13.31438535;0.014957123;5.973329462;0;18.03501493033184;17.918571315293764;18.470678672011616;18.134737403809957;18.319794179296853;18.174445788636156;17.92041655817327;18.127234935421644;PR1T1
PR1T1-3-29;PR1T1;3;29;289.3;6;1;1;1;0;10.4;14.94729572;N;17.92552277;14.24756119;0.008494867;5.510899737;0;15.465840242303475;15.59462447162715;15.959046506060272;15.534542468709677;15.471989940488019;16.239166263957777;15.60281406547197;15.367198008194498;PR1T1
PR1T1-2-59;PR1T1;2;59;249.3;6;1;2;1;0;15.8;19.9;N;21.13333333;17.30823503;0.01960668;7.550281742;0;19.54629415858382;19.44186823908013;19.546107042122966;19.52857615290155;19.682382979253155;19.113906171900748;19.436064757610588;19.617977374254995;PR1T1
PR1T1-4-48;PR1T1;4;48;326.32;7;1;1;1;0;13.5;18.5;N;20.63333333;14.13966053;0.014313882;6.736777296;0;17.808323046094042;17.700060653058678;18.288081587071307;17.91796669776749;18.098515075743762;18.021203439345477;17.703173841017943;17.89606760525729;PR1T1
PR1T1-3-29;PR1T1;3;29;289.3;2;1;1;1;0;15.1;15.3;N;17.92552277;14.24756119;0.017907864;5.510899737;0;19.017346428695625;18.89554717450431;19.195470156058498;19.050349645220543;19.226158922095333;18.80100916142609;18.891999917419234;19.10567411572118;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;9;3;2;1;0;11.1;17.3;N;23.83333333;15.2566379;0.009676891;7.843174948;0;15.994787972191666;16.04573697639099;16.567399775487914;16.098174315499957;16.12779901119812;16.673737066232256;16.054817463412814;15.963016386503806;PR1T1
PR1T1-4-48;PR1T1;4;48;326.32;2;1;1;1;0;10.1;16.5;N;20.63333333;14.13966053;0.008011847;6.736777296;0;15.239148358065677;15.405631356810972;15.680299024194701;15.287742082981174;15.17730176336898;16.047123403462447;15.41290987568427;15.106757016430345;PR1T1
PR1T1-3-59;PR1T1;3;59;289.3;5;1;1;1;0;16.6;20.6;N;21.6;16.94089726;0.021642432;7.791377826;0;20.150805849884613;20.08359843321152;19.91741649987941;20.06351877421005;20.17965906132548;19.45137495125546;20.076389718759145;20.192032154323265;PR1T1
PR1T1-3-29;PR1T1;3;29;289.3;10;1;2;1;0;14.3;16.96335866;N;17.92552277;14.24756119;0.016060607;5.510899737;0;18.412834737394835;18.28854350674811;18.761679846255706;18.491334694418132;18.67811648020573;18.422570473365568;18.288238245185973;18.507916949269553;PR1T1
PR1T1-3-29;PR1T1;3;29;289.3;1;1;1;1;0;12.6;15.9;N;17.92552277;14.24756119;0.012468981;5.510899737;0;17.12824739338065;17.06015560322225;17.700733794199028;17.254202678604344;17.403909063282523;17.541467502010264;17.06665199663889;17.1893937595496;PR1T1
PR1T1-4-29;PR1T1;4;29;326.32;4;1;1;1;0;13.1;16.36691566;N;17.5393771;12.50522748;0.013478218;5.269354502;0;17.506067200443646;17.412764531489;18.034653596047175;17.62551566494694;17.79570145461048;17.811717921758202;17.417483436231695;17.58449072269615;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;4;1;1;1;0;15.7;21.4;N;23.83333333;15.2566379;0.019359279;7.843174948;0;19.470730197171218;19.362954209552775;19.49755341032482;19.460854234795374;19.618460263398145;19.07022742157347;19.35742446094857;19.545378343828393;PR1T1
PR1T1-4-72;PR1T1;4;72;326.32;14;1;2;1;0;19.8;24.7;D;23.83333333;15.2566379;0.03079075;7.843174948;0;22.568852615087778;22.835727350404756;21.150454597758916;22.094995704107653;21.95440214653304;20.603556872223862;22.846990741256157;22.381157467422888;PR1T1
PR1T1-2-59;PR1T1;2;59;249.3;7;1;2;1;0;16.7;20.3;N;21.13333333;17.30823503;0.021903969;7.550281742;0;20.22636981129721;20.165116952217012;19.96179268408971;20.129557672840836;20.240126473875474;19.49208816270378;20.15784766470591;20.262970999953282;PR1T1
PR1T1-2-38;PR1T1;2;38;249.3;2;1;1;1;0;16.8;18.1;D;18.46666667;14.99121965;0.022167078;6.372121489;0;20.30193377270981;20.2469248589423;20.00573769153543;20.195417729392094;20.3002328847966;19.53248021855463;20.23962438112566;20.333733225985753;PR1T1
PR1T1-4-59;PR1T1;4;59;326.32;7;1;1;1;0;14.0;19.2;N;21.06666667;14.56402123;0.015393804;7.147214747;0;18.186142853157037;18.06569202871612;18.589024100315676;18.278067196099524;18.46465702281315;18.274781280225966;18.06667737322619;18.280185606457536;PR1T1
PR1T1-3-38;PR1T1;3;38;289.3;2;1;1;1;0;16.1;17.3;N;19.33333333;15.36336552;0.020358306;6.407877107;0;19.772986042821618;19.68034665398095;19.68884439941648;19.730585963032155;19.871751457278123;19.24293253704951;19.673841461158293;19.834635072109922;PR1T1
PR1T1-2-48;PR1T1;2;48;249.3;10;1;2;1;0;12.0;16.9;N;19.4;16.52993917;0.011309734;7.747340126;0;16.674863624905058;16.646574684055327;17.27263559735279;16.799701208646646;16.912699744831883;17.204702483396694;16.654698667214387;16.70655578169607;PR1T1
PR1T1-1-29;PR1T1;1;29;265.54;5;1;1;1;0;8.9;14.03419364;N;16.94684487;12.45896598;0.006221139;5.50941106;0;14.33238082111449;14.675703792327662;14.440588249593867;14.265554391421306;13.903885435427878;15.244351409561151;14.67554345445279;14.031124718271096;PR1T1
PR1T1-3-48;PR1T1;3;48;289.3;6;1;1;1;0;12.6;18.2;N;21.16666667;16.41042352;0.012468981;7.311071421;0;17.12824739338065;17.06015560322225;17.700733794199028;17.254202678604344;17.403909063282523;17.541467502010264;17.06665199663889;17.1893937595496;PR1T1
PR1T1-5-29;PR1T1;5;29;251.21;2;1;1;1;0;14.7;19.7;N;18.04313545;15.07769876;0.016971669;7.107601699;0;18.715090583045228;18.589730238867862;18.983238274347787;18.772564586585087;18.955866341263796;18.614612132043632;18.587747567872206;18.808488436471865;PR1T1
PR1T1-3-72;PR1T1;3;72;289.3;22;1;4;1;0;19.7;24.4;D;24.83333333;17.59249366;0.030480517;10.08271521;0;22.49328865367518;22.74523781208567;21.117027165024375;22.03387079616286;21.903425865851787;20.571984378043542;22.7550998849413;22.315086348835173;PR1T1
PR1T1-4-59;PR1T1;4;59;326.32;10;1;2;1;0;12.4;18.2;N;21.06666667;14.56402123;0.012076282;7.147214747;0;16.977119470555454;16.921137745954105;17.56149079413768;17.1038135474009;17.24282092386841;17.430731186401147;16.92824738231381;17.029532951128385;PR1T1
